,job_id,job_title,salary_usd,salary_currency,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name,remote_ratio_numeric,difference_application_post_dates
13886,AI13887,AI Software Engineer,36434,USD,Entry-Level,Freelance,Finland,Medium,Finland,0,"Git, Computer Vision, Python, Deep Learning",PhD,0,Healthcare,2025-03-03,2025-04-15,1120,5.4,DeepTech Ventures,On-site,43
13887,AI13888,Robotics Engineer,180553,USD,Executive-level,Freelance,Japan,Large,Israel,100,"Data Visualization, SQL, Computer Vision",Master,11,Energy,2025-03-10,2025-03-31,1378,6.4,Future Systems,Remote,21
13888,AI13889,Data Scientist,131327,USD,Mid-Level,Contract,Denmark,Large,Denmark,50,"Python, Java, TensorFlow",Associate,4,Technology,2025-01-04,2025-03-15,1377,9.6,TechCorp Inc,Hybrid,70
13889,AI13890,AI Product Manager,121664,USD,Senior-Level ,Full-Time,Sweden,Medium,Netherlands,0,"Java, Linux, Git, Data Visualization",Master,9,Retail,2025-01-03,2025-02-12,973,8.1,Cognitive Computing,On-site,40
13890,AI13891,Machine Learning Engineer,118982,EUR,Mid-Level,Part-Time,France,Large,South Korea,100,"GCP, Mathematics, R",Master,2,Consulting,2024-04-27,2024-05-29,854,10.0,DeepTech Ventures,Remote,32
13891,AI13892,AI Specialist,136018,EUR,Senior-Level ,Full-Time,Germany,Medium,Switzerland,0,"NLP, Data Visualization, PyTorch, MLOps, TensorFlow",Bachelor,5,Telecommunications,2024-11-08,2024-12-06,1472,8.4,Algorithmic Solutions,On-site,28
13892,AI13893,AI Research Scientist,36828,USD,Entry-Level,Freelance,India,Small,India,50,"SQL, Git, Spark, Deep Learning",Master,0,Manufacturing,2024-03-01,2024-04-03,804,8.8,Cognitive Computing,Hybrid,33
13893,AI13894,Robotics Engineer,111104,USD,Senior-Level ,Contract,Canada,Small,Canada,100,"Linux, Git, MLOps, Azure, PyTorch",PhD,6,Telecommunications,2024-02-27,2024-04-05,1519,5.1,Smart Analytics,Remote,38
13894,AI13895,AI Architect,33918,USD,Entry-Level,Freelance,India,Small,Switzerland,0,"Linux, Python, SQL, GCP",PhD,0,Energy,2024-01-12,2024-02-29,2402,5.9,Predictive Systems,On-site,48
13895,AI13896,Autonomous Systems Engineer,98090,USD,Senior-Level ,Contract,Austria,Medium,Austria,100,"Git, Scala, Tableau",PhD,6,Technology,2024-10-08,2024-11-01,1619,8.2,Advanced Robotics,Remote,24
13896,AI13897,Data Engineer,115971,USD,Entry-Level,Full-Time,Norway,Large,Norway,100,"PyTorch, AWS, Data Visualization",PhD,1,Manufacturing,2025-04-08,2025-04-25,2165,6.9,Predictive Systems,Remote,17
13897,AI13898,AI Consultant,55480,EUR,Entry-Level,Full-Time,Germany,Small,Norway,0,"Hadoop, Java, Mathematics, TensorFlow",PhD,0,Transportation,2024-10-07,2024-11-24,1415,6.8,Predictive Systems,On-site,48
13898,AI13899,Head of AI,194667,USD,Executive-level,Freelance,Japan,Large,Japan,0,"Azure, Kubernetes, NLP",PhD,16,Energy,2025-02-01,2025-04-13,859,8.8,Algorithmic Solutions,On-site,71
13899,AI13900,Data Engineer,105256,USD,Entry-Level,Freelance,Switzerland,Medium,India,100,"Git, Python, AWS",Master,1,Transportation,2024-11-28,2024-12-20,2493,6.8,Autonomous Tech,Remote,22
13900,AI13901,Data Scientist,34951,USD,Entry-Level,Freelance,China,Small,China,0,"Python, NLP, SQL",Associate,0,Transportation,2024-09-20,2024-11-15,1868,9.7,Quantum Computing Inc,On-site,56
13901,AI13902,Robotics Engineer,81122,USD,Mid-Level,Freelance,Singapore,Medium,Sweden,0,"GCP, Git, Mathematics, PyTorch, Data Visualization",PhD,2,Government,2024-03-13,2024-05-19,2116,5.5,TechCorp Inc,On-site,67
13902,AI13903,Deep Learning Engineer,89243,GBP,Mid-Level,Full-Time,United Kingdom,Large,United Kingdom,100,"Docker, Statistics, Python, Mathematics",Master,3,Technology,2024-05-06,2024-05-22,1520,8.6,Advanced Robotics,Remote,16
13903,AI13904,Machine Learning Engineer,99749,EUR,Mid-Level,Contract,Netherlands,Medium,Netherlands,0,"Spark, Scala, PyTorch",PhD,3,Education,2024-11-23,2025-01-06,1213,8.6,Predictive Systems,On-site,44
13904,AI13905,Data Engineer,105448,USD,Senior-Level ,Freelance,Singapore,Small,Singapore,50,"Tableau, Linux, Azure",Bachelor,6,Automotive,2024-04-11,2024-06-09,2150,7.6,TechCorp Inc,Hybrid,59
13905,AI13906,AI Product Manager,99427,USD,Senior-Level ,Part-Time,Ireland,Medium,Japan,50,"SQL, Hadoop, Scala, PyTorch, Linux",Associate,8,Retail,2024-08-05,2024-10-09,2236,9.1,Quantum Computing Inc,Hybrid,65
13906,AI13907,Data Analyst,86650,USD,Senior-Level ,Freelance,Ireland,Small,Ireland,100,"Python, Kubernetes, Computer Vision, Statistics, Git",PhD,5,Technology,2025-01-10,2025-02-28,2269,6.1,Machine Intelligence Group,Remote,49
13907,AI13908,NLP Engineer,88920,USD,Mid-Level,Contract,Denmark,Small,Denmark,50,"Computer Vision, MLOps, Docker, Java",PhD,3,Finance,2024-12-08,2025-02-04,1489,7.6,Quantum Computing Inc,Hybrid,58
13908,AI13909,AI Architect,107584,USD,Senior-Level ,Part-Time,Australia,Medium,Australia,100,"GCP, Computer Vision, Scala, Mathematics, Data Visualization",PhD,5,Automotive,2024-11-01,2024-11-26,628,7.5,Quantum Computing Inc,Remote,25
13909,AI13910,Principal Data Scientist,259796,EUR,Executive-level,Full-Time,France,Large,France,0,"NLP, TensorFlow, Git, Computer Vision, Hadoop",Associate,16,Gaming,2024-02-26,2024-05-02,2378,9.4,Algorithmic Solutions,On-site,66
13910,AI13911,Head of AI,147454,USD,Executive-level,Freelance,Israel,Large,Israel,100,"SQL, Java, Mathematics, Deep Learning",Master,18,Finance,2024-04-30,2024-05-31,729,8.2,Cloud AI Solutions,Remote,31
13911,AI13912,ML Ops Engineer,100371,USD,Mid-Level,Part-Time,Denmark,Small,Denmark,100,"Statistics, SQL, Hadoop, GCP, Spark",PhD,3,Retail,2024-02-21,2024-04-30,2158,8.4,Digital Transformation LLC,Remote,69
13912,AI13913,AI Software Engineer,187912,USD,Executive-level,Freelance,Japan,Large,Japan,50,"Mathematics, Linux, Kubernetes, Computer Vision, Deep Learning",Bachelor,16,Education,2024-03-09,2024-04-13,1993,8.1,Neural Networks Co,Hybrid,35
13913,AI13914,Robotics Engineer,63116,USD,Mid-Level,Freelance,Japan,Large,United Kingdom,0,"R, Deep Learning, TensorFlow",Master,2,Media,2024-08-02,2024-09-23,1428,5.2,Advanced Robotics,On-site,52
13914,AI13915,Head of AI,113639,GBP,Mid-Level,Freelance,United Kingdom,Medium,United Kingdom,0,"Hadoop, Computer Vision, Spark, Deep Learning",Bachelor,4,Finance,2024-02-09,2024-04-13,1359,8.6,DataVision Ltd,On-site,64
13915,AI13916,Computer Vision Engineer,102177,USD,Senior-Level ,Contract,Canada,Medium,Canada,0,"SQL, Git, TensorFlow",Associate,7,Retail,2024-11-16,2024-12-05,1620,6.3,TechCorp Inc,On-site,19
13916,AI13917,Machine Learning Researcher,66299,USD,Mid-Level,Freelance,Israel,Small,Israel,50,"Scala, Hadoop, Java, AWS, R",Associate,2,Transportation,2024-06-28,2024-09-05,1736,9.4,Predictive Systems,Hybrid,69
13917,AI13918,ML Ops Engineer,64530,USD,Mid-Level,Contract,Israel,Small,Israel,50,"Deep Learning, Kubernetes, MLOps, AWS",Associate,2,Automotive,2024-02-05,2024-02-26,2161,9.2,Machine Intelligence Group,Hybrid,21
13918,AI13919,Data Analyst,73037,USD,Mid-Level,Part-Time,Finland,Large,Finland,50,"Python, Deep Learning, Data Visualization, Hadoop",Associate,3,Finance,2024-07-17,2024-09-19,2219,9.2,Future Systems,Hybrid,64
13919,AI13920,AI Product Manager,59695,USD,Mid-Level,Freelance,Ireland,Medium,Ireland,0,"NLP, SQL, Git, Scala, Azure",Bachelor,4,Consulting,2024-12-31,2025-02-08,1226,6.7,Machine Intelligence Group,On-site,39
13920,AI13921,Robotics Engineer,110374,USD,Senior-Level ,Full-Time,India,Large,India,0,"Tableau, Linux, AWS, Spark",Master,7,Education,2024-01-22,2024-02-17,1070,5.5,AI Innovations,On-site,26
13921,AI13922,Deep Learning Engineer,123483,USD,Mid-Level,Contract,United States,Medium,Australia,0,"NLP, Python, Mathematics, SQL",Bachelor,4,Real Estate,2024-08-13,2024-10-18,1836,9.8,Quantum Computing Inc,On-site,66
13922,AI13923,Head of AI,171557,EUR,Executive-level,Full-Time,Germany,Small,Germany,0,"Python, Deep Learning, TensorFlow, Linux, AWS",Master,12,Government,2024-08-04,2024-09-20,879,8.8,DeepTech Ventures,On-site,47
13923,AI13924,NLP Engineer,75235,USD,Entry-Level,Full-Time,Canada,Medium,Canada,0,"Linux, Scala, Tableau, NLP",Bachelor,1,Finance,2024-02-17,2024-03-21,1333,7.2,Algorithmic Solutions,On-site,33
13924,AI13925,Deep Learning Engineer,51864,USD,Entry-Level,Freelance,Australia,Medium,Australia,100,"SQL, GCP, Data Visualization",Associate,0,Media,2025-03-09,2025-04-04,2080,7.8,DeepTech Ventures,Remote,26
13925,AI13926,Machine Learning Researcher,50192,USD,Mid-Level,Part-Time,China,Small,China,100,"Statistics, SQL, Computer Vision",Master,3,Gaming,2024-04-03,2024-06-05,1346,9.3,Advanced Robotics,Remote,63
13926,AI13927,AI Research Scientist,74120,EUR,Entry-Level,Freelance,Netherlands,Small,Netherlands,50,"SQL, Scala, Deep Learning, PyTorch, Hadoop",Master,0,Media,2025-03-10,2025-04-11,1509,9.4,Cloud AI Solutions,Hybrid,32
13927,AI13928,Deep Learning Engineer,155927,USD,Executive-level,Part-Time,Japan,Small,South Korea,50,"Hadoop, Python, Scala",Master,17,Gaming,2024-07-08,2024-07-26,948,6.7,Digital Transformation LLC,Hybrid,18
13928,AI13929,Data Analyst,57605,USD,Entry-Level,Part-Time,Austria,Large,Austria,50,"Data Visualization, SQL, Mathematics, Hadoop, Git",Bachelor,0,Government,2025-02-22,2025-04-26,1537,7.1,Future Systems,Hybrid,63
13929,AI13930,Research Scientist,93448,USD,Mid-Level,Full-Time,Denmark,Small,Finland,50,"Deep Learning, SQL, Python",PhD,2,Technology,2024-12-22,2025-01-18,686,8.7,DeepTech Ventures,Hybrid,27
13930,AI13931,Robotics Engineer,39023,USD,Entry-Level,Contract,Japan,Small,Japan,50,"Kubernetes, Data Visualization, PyTorch, AWS",Associate,1,Media,2024-05-10,2024-07-15,1971,8.7,DataVision Ltd,Hybrid,66
13931,AI13932,Research Scientist,89317,USD,Senior-Level ,Part-Time,Israel,Large,Israel,0,"Deep Learning, SQL, MLOps",Master,7,Transportation,2025-02-22,2025-03-19,662,9.4,Digital Transformation LLC,On-site,25
13932,AI13933,AI Product Manager,68429,USD,Mid-Level,Contract,Japan,Large,China,50,"Git, Linux, NLP, Hadoop, Computer Vision",PhD,3,Telecommunications,2024-12-08,2025-01-02,1142,9.0,Advanced Robotics,Hybrid,25
13933,AI13934,Head of AI,50135,USD,Entry-Level,Part-Time,Austria,Small,Austria,0,"Statistics, SQL, Data Visualization",PhD,1,Education,2024-11-21,2024-12-09,2365,5.4,DataVision Ltd,On-site,18
13934,AI13935,AI Product Manager,114263,USD,Executive-level,Contract,South Korea,Small,United States,50,"Docker, Computer Vision, SQL, Python, GCP",Associate,15,Education,2025-02-10,2025-04-19,1391,7.3,Digital Transformation LLC,Hybrid,68
13935,AI13936,AI Specialist,69593,USD,Mid-Level,Full-Time,Israel,Medium,Canada,100,"PyTorch, AWS, Computer Vision",Master,4,Gaming,2024-01-04,2024-02-15,1999,8.0,Algorithmic Solutions,Remote,42
13936,AI13937,NLP Engineer,290462,USD,Executive-level,Part-Time,United States,Medium,United States,50,"Mathematics, Python, PyTorch",Bachelor,14,Finance,2024-04-22,2024-05-16,1364,8.2,Machine Intelligence Group,Hybrid,24
13937,AI13938,Computer Vision Engineer,113145,USD,Senior-Level ,Full-Time,China,Large,China,0,"Computer Vision, Tableau, Python, TensorFlow",Associate,5,Telecommunications,2024-11-14,2025-01-08,1805,6.8,Smart Analytics,On-site,55
13938,AI13939,ML Ops Engineer,211106,USD,Executive-level,Freelance,Australia,Small,Australia,50,"Scala, Computer Vision, Linux",Master,13,Gaming,2024-01-31,2024-03-02,1657,8.3,AI Innovations,Hybrid,31
13939,AI13940,Autonomous Systems Engineer,74947,USD,Senior-Level ,Full-Time,India,Medium,India,100,"Mathematics, NLP, Scala",Associate,8,Technology,2025-02-09,2025-03-06,700,7.7,Cloud AI Solutions,Remote,25
13940,AI13941,AI Product Manager,49116,GBP,Entry-Level,Freelance,United Kingdom,Small,United Kingdom,0,"MLOps, R, Data Visualization",Master,0,Transportation,2024-07-06,2024-08-20,898,9.0,Future Systems,On-site,45
13941,AI13942,AI Software Engineer,64942,USD,Mid-Level,Freelance,Ireland,Large,Ireland,50,"Statistics, Computer Vision, MLOps, Python",Associate,3,Gaming,2025-02-25,2025-04-11,549,6.2,Future Systems,Hybrid,45
13942,AI13943,NLP Engineer,116650,GBP,Senior-Level ,Part-Time,United Kingdom,Medium,United Kingdom,50,"Kubernetes, Hadoop, AWS",Master,8,Transportation,2024-07-12,2024-08-10,2309,6.7,Algorithmic Solutions,Hybrid,29
13943,AI13944,Data Analyst,60250,USD,Mid-Level,Freelance,Austria,Large,Austria,100,"Spark, PyTorch, TensorFlow",PhD,3,Real Estate,2024-11-10,2024-12-14,1205,9.8,Advanced Robotics,Remote,34
13944,AI13945,Machine Learning Engineer,53961,USD,Mid-Level,Contract,Austria,Small,Austria,100,"Deep Learning, Computer Vision, AWS",Associate,4,Transportation,2025-03-09,2025-03-26,945,6.2,Predictive Systems,Remote,17
13945,AI13946,AI Software Engineer,66909,EUR,Entry-Level,Part-Time,France,Large,France,100,"AWS, Hadoop, Computer Vision, Kubernetes",Bachelor,1,Real Estate,2025-03-07,2025-04-25,1562,7.7,AI Innovations,Remote,49
13946,AI13947,AI Research Scientist,37939,USD,Entry-Level,Contract,China,Medium,United Kingdom,100,"TensorFlow, GCP, Data Visualization, NLP, Python",PhD,1,Automotive,2024-08-17,2024-09-12,1453,8.4,DeepTech Ventures,Remote,26
13947,AI13948,Deep Learning Engineer,84693,USD,Senior-Level ,Full-Time,Israel,Large,Israel,0,"TensorFlow, GCP, Spark",PhD,6,Technology,2024-01-20,2024-03-17,726,8.7,DataVision Ltd,On-site,57
13948,AI13949,Data Scientist,85181,USD,Mid-Level,Full-Time,Austria,Large,Austria,0,"PyTorch, TensorFlow, Hadoop, Computer Vision",Associate,4,Healthcare,2024-07-02,2024-08-12,685,9.3,Autonomous Tech,On-site,41
13949,AI13950,Head of AI,142625,USD,Senior-Level ,Full-Time,Singapore,Medium,Denmark,0,"Python, NLP, TensorFlow, Deep Learning, PyTorch",Bachelor,5,Telecommunications,2024-08-14,2024-10-04,2075,9.6,Autonomous Tech,On-site,51
13950,AI13951,Principal Data Scientist,118921,USD,Executive-level,Full-Time,Finland,Small,Finland,50,"Python, TensorFlow, Tableau, PyTorch",PhD,16,Healthcare,2024-07-08,2024-08-06,1080,6.6,Machine Intelligence Group,Hybrid,29
13951,AI13952,Research Scientist,86870,USD,Mid-Level,Part-Time,Canada,Small,Canada,0,"PyTorch, SQL, R, Scala, Computer Vision",Master,2,Finance,2025-04-21,2025-05-10,2297,7.0,Algorithmic Solutions,On-site,19
13952,AI13953,AI Research Scientist,157747,USD,Executive-level,Freelance,Singapore,Medium,Singapore,100,"Python, Hadoop, Scala, Azure, NLP",Master,19,Energy,2024-02-22,2024-03-08,1845,9.1,Advanced Robotics,Remote,15
13953,AI13954,AI Product Manager,113326,EUR,Senior-Level ,Freelance,Germany,Medium,Germany,0,"AWS, SQL, Azure, PyTorch, NLP",PhD,7,Government,2024-03-14,2024-03-28,2408,8.8,Future Systems,On-site,14
13954,AI13955,AI Product Manager,59746,USD,Entry-Level,Part-Time,Singapore,Small,Singapore,0,"NLP, SQL, R, Kubernetes, MLOps",Associate,1,Manufacturing,2024-05-31,2024-07-19,2370,6.7,AI Innovations,On-site,49
13955,AI13956,Robotics Engineer,73348,GBP,Entry-Level,Contract,United Kingdom,Small,United Kingdom,0,"R, Linux, Kubernetes",Bachelor,1,Telecommunications,2024-09-07,2024-10-25,1232,9.6,Predictive Systems,On-site,48
13956,AI13957,AI Product Manager,74807,USD,Entry-Level,Contract,Singapore,Medium,Singapore,100,"Deep Learning, Python, Computer Vision, TensorFlow",Associate,1,Manufacturing,2025-01-27,2025-03-26,2234,6.4,Advanced Robotics,Remote,58
13957,AI13958,Computer Vision Engineer,76568,USD,Mid-Level,Contract,Canada,Small,Canada,0,"NLP, Linux, Spark, Mathematics, Git",Bachelor,3,Energy,2025-04-09,2025-06-20,1303,9.3,TechCorp Inc,On-site,72
13958,AI13959,Data Scientist,124439,USD,Executive-level,Contract,India,Medium,India,100,"TensorFlow, Python, Java, PyTorch, Computer Vision",PhD,10,Media,2025-03-27,2025-04-18,1523,5.1,Future Systems,Remote,22
13959,AI13960,Data Scientist,51234,USD,Mid-Level,Freelance,India,Medium,United Kingdom,100,"Python, Data Visualization, TensorFlow",PhD,3,Healthcare,2024-07-20,2024-09-26,1796,8.8,Machine Intelligence Group,Remote,68
13960,AI13961,ML Ops Engineer,74756,USD,Senior-Level ,Full-Time,Israel,Small,Israel,0,"GCP, Azure, AWS, Tableau",PhD,8,Telecommunications,2025-03-13,2025-05-24,2137,8.0,Advanced Robotics,On-site,72
13961,AI13962,AI Architect,135056,USD,Senior-Level ,Full-Time,Canada,Large,Canada,100,"Python, Tableau, Hadoop",Master,9,Manufacturing,2024-05-21,2024-07-11,2317,6.1,Smart Analytics,Remote,51
13962,AI13963,AI Specialist,46673,USD,Entry-Level,Part-Time,China,Large,China,0,"Spark, Linux, PyTorch",Associate,0,Consulting,2024-10-22,2024-11-28,1021,7.0,Digital Transformation LLC,On-site,37
13963,AI13964,AI Research Scientist,76538,USD,Entry-Level,Full-Time,Australia,Medium,Australia,0,"MLOps, R, GCP, Deep Learning, Hadoop",Associate,1,Gaming,2024-02-28,2024-05-07,691,6.1,AI Innovations,On-site,69
13964,AI13965,Robotics Engineer,113796,USD,Senior-Level ,Freelance,Australia,Small,Australia,0,"Scala, Deep Learning, NLP, SQL",Master,8,Energy,2024-08-03,2024-08-24,2349,5.8,Neural Networks Co,On-site,21
13965,AI13966,AI Consultant,119747,USD,Senior-Level ,Freelance,Singapore,Small,Netherlands,0,"Computer Vision, Python, Java, GCP",Bachelor,9,Education,2024-03-22,2024-04-11,746,6.9,Predictive Systems,On-site,20
13966,AI13967,AI Software Engineer,71243,USD,Entry-Level,Full-Time,Sweden,Medium,Sweden,50,"Spark, Kubernetes, AWS, R, NLP",Bachelor,0,Real Estate,2025-02-06,2025-04-08,1182,7.9,Advanced Robotics,Hybrid,61
13967,AI13968,Data Analyst,79247,USD,Senior-Level ,Contract,India,Small,India,50,"Azure, MLOps, Spark",PhD,6,Finance,2024-02-21,2024-04-01,543,9.9,DeepTech Ventures,Hybrid,40
13968,AI13969,Computer Vision Engineer,177000,EUR,Executive-level,Full-Time,Germany,Small,United Kingdom,50,"SQL, Deep Learning, Git, PyTorch",Bachelor,15,Automotive,2024-10-01,2024-12-03,1033,6.9,Cognitive Computing,Hybrid,63
13969,AI13970,Computer Vision Engineer,64836,EUR,Entry-Level,Full-Time,Netherlands,Large,Austria,0,"Python, Java, Kubernetes",PhD,0,Retail,2024-09-29,2024-11-27,918,9.1,Autonomous Tech,On-site,59
13970,AI13971,Robotics Engineer,73695,USD,Mid-Level,Freelance,Israel,Medium,Israel,50,"Mathematics, Kubernetes, Statistics, Git",Bachelor,4,Automotive,2025-01-31,2025-02-24,2112,5.3,Cloud AI Solutions,Hybrid,24
13971,AI13972,Robotics Engineer,166191,USD,Senior-Level ,Part-Time,Norway,Medium,United Kingdom,50,"SQL, Statistics, TensorFlow",Master,9,Healthcare,2024-10-02,2024-11-24,1117,9.6,Cognitive Computing,Hybrid,53
13972,AI13973,Deep Learning Engineer,79331,USD,Entry-Level,Full-Time,Sweden,Large,China,100,"Statistics, R, TensorFlow",Bachelor,0,Retail,2024-02-28,2024-05-10,2282,9.3,DataVision Ltd,Remote,72
13973,AI13974,Robotics Engineer,148177,EUR,Executive-level,Part-Time,France,Small,France,0,"Git, Java, Deep Learning, Hadoop",PhD,19,Finance,2024-08-24,2024-09-15,1508,8.7,Autonomous Tech,On-site,22
13974,AI13975,Data Analyst,89802,USD,Mid-Level,Full-Time,Australia,Small,Australia,0,"Tableau, GCP, Statistics, Computer Vision, SQL",Bachelor,3,Automotive,2024-12-23,2025-02-21,871,7.9,Future Systems,On-site,60
13975,AI13976,ML Ops Engineer,222864,USD,Executive-level,Part-Time,United States,Large,United States,50,"Java, Linux, AWS",Master,15,Real Estate,2024-03-18,2024-04-29,810,9.8,AI Innovations,Hybrid,42
13976,AI13977,Autonomous Systems Engineer,69607,USD,Mid-Level,Part-Time,India,Large,Israel,100,"PyTorch, Linux, Statistics, AWS, TensorFlow",PhD,3,Consulting,2024-01-24,2024-02-12,689,9.7,Cognitive Computing,Remote,19
13977,AI13978,AI Architect,76328,USD,Mid-Level,Part-Time,Canada,Small,Canada,0,"AWS, Deep Learning, Spark",Master,4,Government,2024-01-09,2024-03-21,2237,8.9,Cloud AI Solutions,On-site,72
13978,AI13979,Machine Learning Researcher,217171,USD,Executive-level,Contract,United States,Medium,France,100,"Linux, Git, Deep Learning, Java, Mathematics",Master,17,Education,2024-09-06,2024-09-21,1209,5.5,Quantum Computing Inc,Remote,15
13979,AI13980,NLP Engineer,129470,EUR,Mid-Level,Contract,Netherlands,Large,Netherlands,100,"Spark, R, Deep Learning, Kubernetes",Associate,2,Transportation,2024-10-19,2024-11-08,1857,9.3,DataVision Ltd,Remote,20
13980,AI13981,AI Architect,65830,USD,Mid-Level,Freelance,Austria,Small,Austria,100,"Mathematics, Python, NLP, Scala, TensorFlow",Master,3,Automotive,2024-03-18,2024-04-27,1019,5.9,Digital Transformation LLC,Remote,40
13981,AI13982,Head of AI,94487,EUR,Mid-Level,Freelance,Netherlands,Small,South Korea,0,"TensorFlow, MLOps, Deep Learning, Java",PhD,4,Media,2025-03-28,2025-05-26,2155,9.6,Cognitive Computing,On-site,59
